date,validityFrom,validityTo,value
2016-04-30,2016-04-30T00:00:00-05:00,2016-05-02T00:00:00-05:00,2851.14
2016-05-01,2016-04-30T00:00:00-05:00,2016-05-02T00:00:00-05:00,2851.14
2016-05-02,2016-04-30T00:00:00-05:00,2016-05-02T00:00:00-05:00,2851.14
2016-05-03,2016-05-03T00:00:00-05:00,2016-05-03T00:00:00-05:00,2833.78
2016-05-04,2016-05-04T00:00:00-05:00,2016-05-04T00:00:00-05:00,2895.51
2016-05-05,2016-05-05T00:00:00-05:00,2016-05-05T00:00:00-05:00,2942.16
2016-05-06,2016-05-06T00:00:00-05:00,2016-05-06T00:00:00-05:00,2952.37
2016-05-07,2016-05-07T00:00:00-05:00,2016-05-10T00:00:00-05:00,2969.62
2016-05-08,2016-05-07T00:00:00-05:00,2016-05-10T00:00:00-05:00,2969.62
2016-05-09,2016-05-07T00:00:00-05:00,2016-05-10T00:00:00-05:00,2969.62
2016-05-10,2016-05-07T00:00:00-05:00,2016-05-10T00:00:00-05:00,2969.62
2016-05-11,2016-05-11T00:00:00-05:00,2016-05-11T00:00:00-05:00,2979.54
2016-05-12,2016-05-12T00:00:00-05:00,2016-05-12T00:00:00-05:00,2956.82
2016-05-13,2016-05-13T00:00:00-05:00,2016-05-13T00:00:00-05:00,2934.88
2016-05-14,2016-05-14T00:00:00-05:00,2016-05-16T00:00:00-05:00,2983.82
2016-05-15,2016-05-14T00:00:00-05:00,2016-05-16T00:00:00-05:00,2983.82
2016-05-16,2016-05-14T00:00:00-05:00,2016-05-16T00:00:00-05:00,2983.82
2016-05-17,2016-05-17T00:00:00-05:00,2016-05-17T00:00:00-05:00,3007.74
2016-05-18,2016-05-18T00:00:00-05:00,2016-05-18T00:00:00-05:00,3020.89
2016-05-19,2016-05-19T00:00:00-05:00,2016-05-19T00:00:00-05:00,3031.48
2016-05-20,2016-05-20T00:00:00-05:00,2016-05-20T00:00:00-05:00,3056.06
2016-05-21,2016-05-21T00:00:00-05:00,2016-05-23T00:00:00-05:00,3047.99
2016-05-22,2016-05-21T00:00:00-05:00,2016-05-23T00:00:00-05:00,3047.99
2016-05-23,2016-05-21T00:00:00-05:00,2016-05-23T00:00:00-05:00,3047.99
2016-05-24,2016-05-24T00:00:00-05:00,2016-05-24T00:00:00-05:00,3058.25
2016-05-25,2016-05-25T00:00:00-05:00,2016-05-25T00:00:00-05:00,3059.92
2016-05-26,2016-05-26T00:00:00-05:00,2016-05-26T00:00:00-05:00,3061.89
2016-05-27,2016-05-27T00:00:00-05:00,2016-05-27T00:00:00-05:00,3054.6
2016-05-28,2016-05-28T00:00:00-05:00,2016-05-31T00:00:00-05:00,3069.17
2016-05-29,2016-05-28T00:00:00-05:00,2016-05-31T00:00:00-05:00,3069.17
2016-05-30,2016-05-28T00:00:00-05:00,2016-05-31T00:00:00-05:00,3069.17
2016-05-31,2016-05-28T00:00:00-05:00,2016-05-31T00:00:00-05:00,3069.17
2016-06-01,2016-06-01T00:00:00-05:00,2016-06-01T00:00:00-05:00,3089.65
2016-06-02,2016-06-02T00:00:00-05:00,2016-06-02T00:00:00-05:00,3117.83
2016-06-03,2016-06-03T00:00:00-05:00,2016-06-03T00:00:00-05:00,3110.88
2016-06-04,2016-06-04T00:00:00-05:00,2016-06-07T00:00:00-05:00,3017.71
2016-06-05,2016-06-04T00:00:00-05:00,2016-06-07T00:00:00-05:00,3017.71
2016-06-06,2016-06-04T00:00:00-05:00,2016-06-07T00:00:00-05:00,3017.71
2016-06-07,2016-06-04T00:00:00-05:00,2016-06-07T00:00:00-05:00,3017.71
2016-06-08,2016-06-08T00:00:00-05:00,2016-06-08T00:00:00-05:00,2950.95
2016-06-09,2016-06-09T00:00:00-05:00,2016-06-09T00:00:00-05:00,2905.23
2016-06-10,2016-06-10T00:00:00-05:00,2016-06-10T00:00:00-05:00,2942.13
2016-06-11,2016-06-11T00:00:00-05:00,2016-06-13T00:00:00-05:00,2969.83
2016-06-12,2016-06-11T00:00:00-05:00,2016-06-13T00:00:00-05:00,2969.83
2016-06-13,2016-06-11T00:00:00-05:00,2016-06-13T00:00:00-05:00,2969.83
2016-06-14,2016-06-14T00:00:00-05:00,2016-06-14T00:00:00-05:00,2990.35
2016-06-15,2016-06-15T00:00:00-05:00,2016-06-15T00:00:00-05:00,3003.28
2016-06-16,2016-06-16T00:00:00-05:00,2016-06-16T00:00:00-05:00,2989.56
2016-06-17,2016-06-17T00:00:00-05:00,2016-06-17T00:00:00-05:00,3019.12
2016-06-18,2016-06-18T00:00:00-05:00,2016-06-20T00:00:00-05:00,3010.91
2016-06-19,2016-06-18T00:00:00-05:00,2016-06-20T00:00:00-05:00,3010.91
2016-06-20,2016-06-18T00:00:00-05:00,2016-06-20T00:00:00-05:00,3010.91
2016-06-21,2016-06-21T00:00:00-05:00,2016-06-21T00:00:00-05:00,2972.97
2016-06-22,2016-06-22T00:00:00-05:00,2016-06-22T00:00:00-05:00,2976.29
2016-06-23,2016-06-23T00:00:00-05:00,2016-06-23T00:00:00-05:00,2944.06
2016-06-24,2016-06-24T00:00:00-05:00,2016-06-24T00:00:00-05:00,2897.53
2016-06-25,2016-06-25T00:00:00-05:00,2016-06-27T00:00:00-05:00,2972.92
2016-06-26,2016-06-25T00:00:00-05:00,2016-06-27T00:00:00-05:00,2972.92
2016-06-27,2016-06-25T00:00:00-05:00,2016-06-27T00:00:00-05:00,2972.92
2016-06-28,2016-06-28T00:00:00-05:00,2016-06-28T00:00:00-05:00,3022.78
2016-06-29,2016-06-29T00:00:00-05:00,2016-06-29T00:00:00-05:00,3005.18
2016-06-30,2016-06-30T00:00:00-05:00,2016-06-30T00:00:00-05:00,2916.15
2016-07-01,2016-07-01T00:00:00-05:00,2016-07-01T00:00:00-05:00,2919.01
2016-07-02,2016-07-02T00:00:00-05:00,2016-07-05T00:00:00-05:00,2914.38
2016-07-03,2016-07-02T00:00:00-05:00,2016-07-05T00:00:00-05:00,2914.38
2016-07-04,2016-07-02T00:00:00-05:00,2016-07-05T00:00:00-05:00,2914.38
2016-07-05,2016-07-02T00:00:00-05:00,2016-07-05T00:00:00-05:00,2914.38
2016-07-06,2016-07-06T00:00:00-05:00,2016-07-06T00:00:00-05:00,2966.87
2016-07-07,2016-07-07T00:00:00-05:00,2016-07-07T00:00:00-05:00,3003.2
2016-07-08,2016-07-08T00:00:00-05:00,2016-07-08T00:00:00-05:00,2986.49
2016-07-09,2016-07-09T00:00:00-05:00,2016-07-11T00:00:00-05:00,2952.64
2016-07-10,2016-07-09T00:00:00-05:00,2016-07-11T00:00:00-05:00,2952.64
2016-07-11,2016-07-09T00:00:00-05:00,2016-07-11T00:00:00-05:00,2952.64
2016-07-12,2016-07-12T00:00:00-05:00,2016-07-12T00:00:00-05:00,2929.81
2016-07-13,2016-07-13T00:00:00-05:00,2016-07-13T00:00:00-05:00,2911.91
2016-07-14,2016-07-14T00:00:00-05:00,2016-07-14T00:00:00-05:00,2936.53
2016-07-15,2016-07-15T00:00:00-05:00,2016-07-15T00:00:00-05:00,2923.07
2016-07-16,2016-07-16T00:00:00-05:00,2016-07-18T00:00:00-05:00,2923.46
2016-07-17,2016-07-16T00:00:00-05:00,2016-07-18T00:00:00-05:00,2923.46
2016-07-18,2016-07-16T00:00:00-05:00,2016-07-18T00:00:00-05:00,2923.46
2016-07-19,2016-07-19T00:00:00-05:00,2016-07-19T00:00:00-05:00,2928.3
2016-07-20,2016-07-20T00:00:00-05:00,2016-07-21T00:00:00-05:00,2931.08
2016-07-21,2016-07-20T00:00:00-05:00,2016-07-21T00:00:00-05:00,2931.08
2016-07-22,2016-07-22T00:00:00-05:00,2016-07-22T00:00:00-05:00,2928.67
2016-07-23,2016-07-23T00:00:00-05:00,2016-07-25T00:00:00-05:00,2942.65
2016-07-24,2016-07-23T00:00:00-05:00,2016-07-25T00:00:00-05:00,2942.65
2016-07-25,2016-07-23T00:00:00-05:00,2016-07-25T00:00:00-05:00,2942.65
2016-07-26,2016-07-26T00:00:00-05:00,2016-07-26T00:00:00-05:00,2997.25
2016-07-27,2016-07-27T00:00:00-05:00,2016-07-27T00:00:00-05:00,3055.15
2016-07-28,2016-07-28T00:00:00-05:00,2016-07-28T00:00:00-05:00,3073.52
2016-07-29,2016-07-29T00:00:00-05:00,2016-07-29T00:00:00-05:00,3091.78
2016-07-30,2016-07-30T00:00:00-05:00,2016-08-01T00:00:00-05:00,3081.75
2016-07-31,2016-07-30T00:00:00-05:00,2016-08-01T00:00:00-05:00,3081.75
2016-08-01,2016-07-30T00:00:00-05:00,2016-08-01T00:00:00-05:00,3081.75
2016-08-02,2016-08-02T00:00:00-05:00,2016-08-02T00:00:00-05:00,3090.28
2016-08-03,2016-08-03T00:00:00-05:00,2016-08-03T00:00:00-05:00,3084.81
2016-08-04,2016-08-04T00:00:00-05:00,2016-08-04T00:00:00-05:00,3110.43
2016-08-05,2016-08-05T00:00:00-05:00,2016-08-05T00:00:00-05:00,3079.83
2016-08-06,2016-08-06T00:00:00-05:00,2016-08-08T00:00:00-05:00,3052.8
2016-08-07,2016-08-06T00:00:00-05:00,2016-08-08T00:00:00-05:00,3052.8
2016-08-08,2016-08-06T00:00:00-05:00,2016-08-08T00:00:00-05:00,3052.8
2016-08-09,2016-08-09T00:00:00-05:00,2016-08-09T00:00:00-05:00,2992.5
2016-08-10,2016-08-10T00:00:00-05:00,2016-08-10T00:00:00-05:00,2974.31
2016-08-11,2016-08-11T00:00:00-05:00,2016-08-11T00:00:00-05:00,2954.9
2016-08-12,2016-08-12T00:00:00-05:00,2016-08-12T00:00:00-05:00,2911.26
2016-08-13,2016-08-13T00:00:00-05:00,2016-08-16T00:00:00-05:00,2908.67
2016-08-14,2016-08-13T00:00:00-05:00,2016-08-16T00:00:00-05:00,2908.67
2016-08-15,2016-08-13T00:00:00-05:00,2016-08-16T00:00:00-05:00,2908.67
2016-08-16,2016-08-13T00:00:00-05:00,2016-08-16T00:00:00-05:00,2908.67
2016-08-17,2016-08-17T00:00:00-05:00,2016-08-17T00:00:00-05:00,2905.3
2016-08-18,2016-08-18T00:00:00-05:00,2016-08-18T00:00:00-05:00,2918.07
2016-08-19,2016-08-19T00:00:00-05:00,2016-08-19T00:00:00-05:00,2884.02
2016-08-20,2016-08-20T00:00:00-05:00,2016-08-22T00:00:00-05:00,2867.37
2016-08-21,2016-08-20T00:00:00-05:00,2016-08-22T00:00:00-05:00,2867.37
2016-08-22,2016-08-20T00:00:00-05:00,2016-08-22T00:00:00-05:00,2867.37
2016-08-23,2016-08-23T00:00:00-05:00,2016-08-23T00:00:00-05:00,2883.89
2016-08-24,2016-08-24T00:00:00-05:00,2016-08-24T00:00:00-05:00,2909.1
2016-08-25,2016-08-25T00:00:00-05:00,2016-08-25T00:00:00-05:00,2938.28
2016-08-26,2016-08-26T00:00:00-05:00,2016-08-26T00:00:00-05:00,2915.67
2016-08-27,2016-08-27T00:00:00-05:00,2016-08-29T00:00:00-05:00,2882.69
2016-08-28,2016-08-27T00:00:00-05:00,2016-08-29T00:00:00-05:00,2882.69
2016-08-29,2016-08-27T00:00:00-05:00,2016-08-29T00:00:00-05:00,2882.69
2016-08-30,2016-08-30T00:00:00-05:00,2016-08-30T00:00:00-05:00,2924.29
2016-08-31,2016-08-31T00:00:00-05:00,2016-08-31T00:00:00-05:00,2933.82
2016-09-01,2016-09-01T00:00:00-05:00,2016-09-01T00:00:00-05:00,2956.53
2016-09-02,2016-09-02T00:00:00-05:00,2016-09-02T00:00:00-05:00,2986.36
2016-09-03,2016-09-03T00:00:00-05:00,2016-09-06T00:00:00-05:00,2957.56
2016-09-04,2016-09-03T00:00:00-05:00,2016-09-06T00:00:00-05:00,2957.56
2016-09-05,2016-09-03T00:00:00-05:00,2016-09-06T00:00:00-05:00,2957.56
2016-09-06,2016-09-03T00:00:00-05:00,2016-09-06T00:00:00-05:00,2957.56
2016-09-07,2016-09-07T00:00:00-05:00,2016-09-07T00:00:00-05:00,2887.64
2016-09-08,2016-09-08T00:00:00-05:00,2016-09-08T00:00:00-05:00,2840.38
2016-09-09,2016-09-09T00:00:00-05:00,2016-09-09T00:00:00-05:00,2846.13
2016-09-10,2016-09-10T00:00:00-05:00,2016-09-12T00:00:00-05:00,2899.29
2016-09-11,2016-09-10T00:00:00-05:00,2016-09-12T00:00:00-05:00,2899.29
2016-09-12,2016-09-10T00:00:00-05:00,2016-09-12T00:00:00-05:00,2899.29
2016-09-13,2016-09-13T00:00:00-05:00,2016-09-13T00:00:00-05:00,2942.29
2016-09-14,2016-09-14T00:00:00-05:00,2016-09-14T00:00:00-05:00,2976.19
2016-09-15,2016-09-15T00:00:00-05:00,2016-09-15T00:00:00-05:00,2972.65
2016-09-16,2016-09-16T00:00:00-05:00,2016-09-16T00:00:00-05:00,2938.5
2016-09-17,2016-09-17T00:00:00-05:00,2016-09-19T00:00:00-05:00,2956.58
2016-09-18,2016-09-17T00:00:00-05:00,2016-09-19T00:00:00-05:00,2956.58
2016-09-19,2016-09-17T00:00:00-05:00,2016-09-19T00:00:00-05:00,2956.58
2016-09-20,2016-09-20T00:00:00-05:00,2016-09-20T00:00:00-05:00,2928.18
2016-09-21,2016-09-21T00:00:00-05:00,2016-09-21T00:00:00-05:00,2911.11
2016-09-22,2016-09-22T00:00:00-05:00,2016-09-22T00:00:00-05:00,2894.15
2016-09-23,2016-09-23T00:00:00-05:00,2016-09-23T00:00:00-05:00,2862.52
2016-09-24,2016-09-24T00:00:00-05:00,2016-09-26T00:00:00-05:00,2917.95
2016-09-25,2016-09-24T00:00:00-05:00,2016-09-26T00:00:00-05:00,2917.95
2016-09-26,2016-09-24T00:00:00-05:00,2016-09-26T00:00:00-05:00,2917.95
2016-09-27,2016-09-27T00:00:00-05:00,2016-09-27T00:00:00-05:00,2917.58
2016-09-28,2016-09-28T00:00:00-05:00,2016-09-28T00:00:00-05:00,2921.99
2016-09-29,2016-09-29T00:00:00-05:00,2016-09-29T00:00:00-05:00,2914.11
2016-09-30,2016-09-30T00:00:00-05:00,2016-09-30T00:00:00-05:00,2879.95
2016-10-01,2016-10-01T00:00:00-05:00,2016-10-03T00:00:00-05:00,2880.08
2016-10-02,2016-10-01T00:00:00-05:00,2016-10-03T00:00:00-05:00,2880.08
2016-10-03,2016-10-01T00:00:00-05:00,2016-10-03T00:00:00-05:00,2880.08
2016-10-04,2016-10-04T00:00:00-05:00,2016-10-04T00:00:00-05:00,2937.23
2016-10-05,2016-10-05T00:00:00-05:00,2016-10-05T00:00:00-05:00,2963.06
2016-10-06,2016-10-06T00:00:00-05:00,2016-10-06T00:00:00-05:00,2964.93
2016-10-07,2016-10-07T00:00:00-05:00,2016-10-07T00:00:00-05:00,2924.8
2016-10-08,2016-10-08T00:00:00-05:00,2016-10-11T00:00:00-05:00,2913.96
2016-10-09,2016-10-08T00:00:00-05:00,2016-10-11T00:00:00-05:00,2913.96
2016-10-10,2016-10-08T00:00:00-05:00,2016-10-11T00:00:00-05:00,2913.96
2016-10-11,2016-10-08T00:00:00-05:00,2016-10-11T00:00:00-05:00,2913.96
2016-10-12,2016-10-12T00:00:00-05:00,2016-10-12T00:00:00-05:00,2919.51
2016-10-13,2016-10-13T00:00:00-05:00,2016-10-13T00:00:00-05:00,2919.18
2016-10-14,2016-10-14T00:00:00-05:00,2016-10-14T00:00:00-05:00,2930.78
2016-10-15,2016-10-15T00:00:00-05:00,2016-10-18T00:00:00-05:00,2915.67
2016-10-16,2016-10-15T00:00:00-05:00,2016-10-18T00:00:00-05:00,2915.67
2016-10-17,2016-10-15T00:00:00-05:00,2016-10-18T00:00:00-05:00,2915.67
2016-10-18,2016-10-15T00:00:00-05:00,2016-10-18T00:00:00-05:00,2915.67
2016-10-19,2016-10-19T00:00:00-05:00,2016-10-19T00:00:00-05:00,2905.93
2016-10-20,2016-10-20T00:00:00-05:00,2016-10-20T00:00:00-05:00,2914.15
2016-10-21,2016-10-21T00:00:00-05:00,2016-10-21T00:00:00-05:00,2934.03
2016-10-22,2016-10-22T00:00:00-05:00,2016-10-24T00:00:00-05:00,2944.25
2016-10-23,2016-10-22T00:00:00-05:00,2016-10-24T00:00:00-05:00,2944.25
2016-10-24,2016-10-22T00:00:00-05:00,2016-10-24T00:00:00-05:00,2944.25
2016-10-25,2016-10-25T00:00:00-05:00,2016-10-25T00:00:00-05:00,2929.83
2016-10-26,2016-10-26T00:00:00-05:00,2016-10-26T00:00:00-05:00,2941.34
2016-10-27,2016-10-27T00:00:00-05:00,2016-10-27T00:00:00-05:00,2965.18
2016-10-28,2016-10-28T00:00:00-05:00,2016-10-28T00:00:00-05:00,2966.61
2016-10-29,2016-10-29T00:00:00-05:00,2016-10-31T00:00:00-05:00,2967.66
2016-10-30,2016-10-29T00:00:00-05:00,2016-10-31T00:00:00-05:00,2967.66
2016-10-31,2016-10-29T00:00:00-05:00,2016-10-31T00:00:00-05:00,2967.66
2016-11-01,2016-11-01T00:00:00-05:00,2016-11-01T00:00:00-05:00,2998.55
2016-11-02,2016-11-02T00:00:00-05:00,2016-11-02T00:00:00-05:00,3026.68
2016-11-03,2016-11-03T00:00:00-05:00,2016-11-03T00:00:00-05:00,3070.54
2016-11-04,2016-11-04T00:00:00-05:00,2016-11-04T00:00:00-05:00,3071.12
2016-11-05,2016-11-05T00:00:00-05:00,2016-11-08T00:00:00-05:00,3070.4
2016-11-06,2016-11-05T00:00:00-05:00,2016-11-08T00:00:00-05:00,3070.4
2016-11-07,2016-11-05T00:00:00-05:00,2016-11-08T00:00:00-05:00,3070.4
2016-11-08,2016-11-05T00:00:00-05:00,2016-11-08T00:00:00-05:00,3070.4
2016-11-09,2016-11-09T00:00:00-05:00,2016-11-09T00:00:00-05:00,2984.78
2016-11-10,2016-11-10T00:00:00-05:00,2016-11-10T00:00:00-05:00,3012.12
2016-11-11,2016-11-11T00:00:00-05:00,2016-11-15T00:00:00-05:00,3100.12
2016-11-12,2016-11-11T00:00:00-05:00,2016-11-15T00:00:00-05:00,3100.12
2016-11-13,2016-11-11T00:00:00-05:00,2016-11-15T00:00:00-05:00,3100.12
2016-11-14,2016-11-11T00:00:00-05:00,2016-11-15T00:00:00-05:00,3100.12
2016-11-15,2016-11-11T00:00:00-05:00,2016-11-15T00:00:00-05:00,3100.12
2016-11-16,2016-11-16T00:00:00-05:00,2016-11-16T00:00:00-05:00,3124.91
2016-11-17,2016-11-17T00:00:00-05:00,2016-11-17T00:00:00-05:00,3131.11
2016-11-18,2016-11-18T00:00:00-05:00,2016-11-18T00:00:00-05:00,3135.65
2016-11-19,2016-11-19T00:00:00-05:00,2016-11-21T00:00:00-05:00,3163.49
2016-11-20,2016-11-19T00:00:00-05:00,2016-11-21T00:00:00-05:00,3163.49
2016-11-21,2016-11-19T00:00:00-05:00,2016-11-21T00:00:00-05:00,3163.49
2016-11-22,2016-11-22T00:00:00-05:00,2016-11-22T00:00:00-05:00,3144.72
2016-11-23,2016-11-23T00:00:00-05:00,2016-11-23T00:00:00-05:00,3139.76
2016-11-24,2016-11-24T00:00:00-05:00,2016-11-25T00:00:00-05:00,3187.97
2016-11-25,2016-11-24T00:00:00-05:00,2016-11-25T00:00:00-05:00,3187.97
2016-11-26,2016-11-26T00:00:00-05:00,2016-11-28T00:00:00-05:00,3170.64
2016-11-27,2016-11-26T00:00:00-05:00,2016-11-28T00:00:00-05:00,3170.64
2016-11-28,2016-11-26T00:00:00-05:00,2016-11-28T00:00:00-05:00,3170.64
2016-11-29,2016-11-29T00:00:00-05:00,2016-11-29T00:00:00-05:00,3142.2
2016-11-30,2016-11-30T00:00:00-05:00,2016-11-30T00:00:00-05:00,3165.09
2016-12-01,2016-12-01T00:00:00-05:00,2016-12-01T00:00:00-05:00,3085.6
2016-12-02,2016-12-02T00:00:00-05:00,2016-12-02T00:00:00-05:00,3068.34
2016-12-03,2016-12-03T00:00:00-05:00,2016-12-05T00:00:00-05:00,3061.04
2016-12-04,2016-12-03T00:00:00-05:00,2016-12-05T00:00:00-05:00,3061.04
2016-12-05,2016-12-03T00:00:00-05:00,2016-12-05T00:00:00-05:00,3061.04
2016-12-06,2016-12-06T00:00:00-05:00,2016-12-06T00:00:00-05:00,3049.47
2016-12-07,2016-12-07T00:00:00-05:00,2016-12-07T00:00:00-05:00,3015.47
2016-12-08,2016-12-08T00:00:00-05:00,2016-12-09T00:00:00-05:00,2989.71
2016-12-09,2016-12-08T00:00:00-05:00,2016-12-09T00:00:00-05:00,2989.71
2016-12-10,2016-12-10T00:00:00-05:00,2016-12-12T00:00:00-05:00,3002.8
2016-12-11,2016-12-10T00:00:00-05:00,2016-12-12T00:00:00-05:00,3002.8
2016-12-12,2016-12-10T00:00:00-05:00,2016-12-12T00:00:00-05:00,3002.8
2016-12-13,2016-12-13T00:00:00-05:00,2016-12-13T00:00:00-05:00,2984.02
2016-12-14,2016-12-14T00:00:00-05:00,2016-12-14T00:00:00-05:00,2982.29
2016-12-15,2016-12-15T00:00:00-05:00,2016-12-15T00:00:00-05:00,2964.56
2016-12-16,2016-12-16T00:00:00-05:00,2016-12-16T00:00:00-05:00,3000.47
2016-12-17,2016-12-17T00:00:00-05:00,2016-12-19T00:00:00-05:00,2997.2
2016-12-18,2016-12-17T00:00:00-05:00,2016-12-19T00:00:00-05:00,2997.2
2016-12-19,2016-12-17T00:00:00-05:00,2016-12-19T00:00:00-05:00,2997.2
2016-12-20,2016-12-20T00:00:00-05:00,2016-12-20T00:00:00-05:00,3019.44
2016-12-21,2016-12-21T00:00:00-05:00,2016-12-21T00:00:00-05:00,2988.06
2016-12-22,2016-12-22T00:00:00-05:00,2016-12-22T00:00:00-05:00,2989.14
2016-12-23,2016-12-23T00:00:00-05:00,2016-12-23T00:00:00-05:00,2996.03
2016-12-24,2016-12-24T00:00:00-05:00,2016-12-27T00:00:00-05:00,2996.6
2016-12-25,2016-12-24T00:00:00-05:00,2016-12-27T00:00:00-05:00,2996.6
2016-12-26,2016-12-24T00:00:00-05:00,2016-12-27T00:00:00-05:00,2996.6
2016-12-27,2016-12-24T00:00:00-05:00,2016-12-27T00:00:00-05:00,2996.6
2016-12-28,2016-12-28T00:00:00-05:00,2016-12-28T00:00:00-05:00,2992.81
2016-12-29,2016-12-29T00:00:00-05:00,2016-12-29T00:00:00-05:00,3019.72
2016-12-30,2016-12-30T00:00:00-05:00,2017-01-03T00:00:00-05:00,3000.71
2016-12-31,2016-12-30T00:00:00-05:00,2017-01-03T00:00:00-05:00,3000.71
2017-01-01,2016-12-30T00:00:00-05:00,2017-01-03T00:00:00-05:00,3000.71
2017-01-02,2016-12-30T00:00:00-05:00,2017-01-03T00:00:00-05:00,3000.71
2017-01-03,2016-12-30T00:00:00-05:00,2017-01-03T00:00:00-05:00,3000.71
2017-01-04,2017-01-04T00:00:00-05:00,2017-01-04T00:00:00-05:00,2981.06
2017-01-05,2017-01-05T00:00:00-05:00,2017-01-05T00:00:00-05:00,2965.36
2017-01-06,2017-01-06T00:00:00-05:00,2017-01-06T00:00:00-05:00,2941.08
2017-01-07,2017-01-07T00:00:00-05:00,2017-01-10T00:00:00-05:00,2919.01
2017-01-08,2017-01-07T00:00:00-05:00,2017-01-10T00:00:00-05:00,2919.01
2017-01-09,2017-01-07T00:00:00-05:00,2017-01-10T00:00:00-05:00,2919.01
2017-01-10,2017-01-07T00:00:00-05:00,2017-01-10T00:00:00-05:00,2919.01
2017-01-11,2017-01-11T00:00:00-05:00,2017-01-11T00:00:00-05:00,2949.6
2017-01-12,2017-01-12T00:00:00-05:00,2017-01-12T00:00:00-05:00,2980.8
2017-01-13,2017-01-13T00:00:00-05:00,2017-01-13T00:00:00-05:00,2930.19
2017-01-14,2017-01-14T00:00:00-05:00,2017-01-17T00:00:00-05:00,2935.96
2017-01-15,2017-01-14T00:00:00-05:00,2017-01-17T00:00:00-05:00,2935.96
2017-01-16,2017-01-14T00:00:00-05:00,2017-01-17T00:00:00-05:00,2935.96
2017-01-17,2017-01-14T00:00:00-05:00,2017-01-17T00:00:00-05:00,2935.96
2017-01-18,2017-01-18T00:00:00-05:00,2017-01-18T00:00:00-05:00,2924.77
2017-01-19,2017-01-19T00:00:00-05:00,2017-01-19T00:00:00-05:00,2934.58
2017-01-20,2017-01-20T00:00:00-05:00,2017-01-20T00:00:00-05:00,2938.24
2017-01-21,2017-01-21T00:00:00-05:00,2017-01-23T00:00:00-05:00,2927.91
2017-01-22,2017-01-21T00:00:00-05:00,2017-01-23T00:00:00-05:00,2927.91
2017-01-23,2017-01-21T00:00:00-05:00,2017-01-23T00:00:00-05:00,2927.91
2017-01-24,2017-01-24T00:00:00-05:00,2017-01-24T00:00:00-05:00,2908.53
2017-01-25,2017-01-25T00:00:00-05:00,2017-01-25T00:00:00-05:00,2932.01
2017-01-26,2017-01-26T00:00:00-05:00,2017-01-26T00:00:00-05:00,2927.53
2017-01-27,2017-01-27T00:00:00-05:00,2017-01-27T00:00:00-05:00,2936.72
2017-01-28,2017-01-28T00:00:00-05:00,2017-01-30T00:00:00-05:00,2930.17
2017-01-29,2017-01-28T00:00:00-05:00,2017-01-30T00:00:00-05:00,2930.17
2017-01-30,2017-01-28T00:00:00-05:00,2017-01-30T00:00:00-05:00,2930.17
2017-01-31,2017-01-31T00:00:00-05:00,2017-01-31T00:00:00-05:00,2936.66
2017-02-01,2017-02-01T00:00:00-05:00,2017-02-01T00:00:00-05:00,2921.9
2017-02-02,2017-02-02T00:00:00-05:00,2017-02-02T00:00:00-05:00,2906.78
2017-02-03,2017-02-03T00:00:00-05:00,2017-02-03T00:00:00-05:00,2882.2
2017-02-04,2017-02-04T00:00:00-05:00,2017-02-06T00:00:00-05:00,2855.8
2017-02-05,2017-02-04T00:00:00-05:00,2017-02-06T00:00:00-05:00,2855.8
2017-02-06,2017-02-04T00:00:00-05:00,2017-02-06T00:00:00-05:00,2855.8
2017-02-07,2017-02-07T00:00:00-05:00,2017-02-07T00:00:00-05:00,2853.99
2017-02-08,2017-02-08T00:00:00-05:00,2017-02-08T00:00:00-05:00,2867.76
2017-02-09,2017-02-09T00:00:00-05:00,2017-02-09T00:00:00-05:00,2879.49
2017-02-10,2017-02-10T00:00:00-05:00,2017-02-10T00:00:00-05:00,2862.63
2017-02-11,2017-02-11T00:00:00-05:00,2017-02-13T00:00:00-05:00,2851.98
2017-02-12,2017-02-11T00:00:00-05:00,2017-02-13T00:00:00-05:00,2851.98
2017-02-13,2017-02-11T00:00:00-05:00,2017-02-13T00:00:00-05:00,2851.98
2017-02-14,2017-02-14T00:00:00-05:00,2017-02-14T00:00:00-05:00,2875.46
2017-02-15,2017-02-15T00:00:00-05:00,2017-02-15T00:00:00-05:00,2867.64
2017-02-16,2017-02-16T00:00:00-05:00,2017-02-16T00:00:00-05:00,2876.03
2017-02-17,2017-02-17T00:00:00-05:00,2017-02-17T00:00:00-05:00,2875.68
2017-02-18,2017-02-18T00:00:00-05:00,2017-02-21T00:00:00-05:00,2902.81
2017-02-19,2017-02-18T00:00:00-05:00,2017-02-21T00:00:00-05:00,2902.81
2017-02-20,2017-02-18T00:00:00-05:00,2017-02-21T00:00:00-05:00,2902.81
2017-02-21,2017-02-18T00:00:00-05:00,2017-02-21T00:00:00-05:00,2902.81
2017-02-22,2017-02-22T00:00:00-05:00,2017-02-22T00:00:00-05:00,2902.68
2017-02-23,2017-02-23T00:00:00-05:00,2017-02-23T00:00:00-05:00,2893.55
2017-02-24,2017-02-24T00:00:00-05:00,2017-02-24T00:00:00-05:00,2871.67
2017-02-25,2017-02-25T00:00:00-05:00,2017-02-27T00:00:00-05:00,2886.52
2017-02-26,2017-02-25T00:00:00-05:00,2017-02-27T00:00:00-05:00,2886.52
2017-02-27,2017-02-25T00:00:00-05:00,2017-02-27T00:00:00-05:00,2886.52
